PetType,Breed,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,AdoptionLikelihood
Cat,Labrador,61,Orange,Large,10.070061095232662,0,0,31,208,0,0
Rabbit,Siamese,48,Orange,Large,24.97740627064995,1,0,37,20,1,0
Rabbit,Persian,153,Black,Large,18.253651174643505,0,0,16,281,0,0
Cat,Siamese,164,Brown,Small,24.02290749110009,1,1,46,248,1,0
Cat,Siamese,136,Brown,Medium,29.69087849734909,0,1,46,27,0,0
Dog,Labrador,58,Brown,Medium,20.695592026563148,1,0,78,422,1,1
Rabbit,Persian,101,Orange,Medium,29.56355917448768,1,0,88,416,0,1
Bird,Golden Retriever,112,Gray,Small,1.836253480729455,0,1,89,295,0,0
Dog,Parakeet,173,Black,Large,10.806059666030444,0,0,61,210,0,0
Cat,Labrador,62,White,Medium,4.1277446723069655,1,0,46,284,1,1
Rabbit,Labrador,39,Gray,Large,8.606843010148747,0,0,51,19,0,0
Bird,Golden Retriever,58,White,Large,25.327749074647457,1,0,62,19,0,0
Bird,Persian,99,Gray,Small,1.937374694456619,1,0,35,329,0,0
Dog,Persian,44,Brown,Small,16.08530513623942,1,0,81,395,0,0
Rabbit,Siamese,29,Orange,Large,17.446732518438818,1,0,42,119,0,0
Rabbit,Golden Retriever,59,White,Medium,17.273383253486728,0,0,45,96,0,0
Cat,Golden Retriever,71,Gray,Medium,14.783615140874415,1,1,68,119,0,0
Rabbit,Persian,92,Orange,Small,23.927485978322903,0,0,75,24,0,0
Rabbit,Siamese,9,White,Small,4.872749595660983,1,0,47,152,0,1
Dog,Labrador,127,Black,Small,10.006733450972831,1,0,79,244,0,1
Rabbit,Poodle,134,Gray,Small,18.85605554991001,1,0,30,259,0,0
Bird,Parakeet,157,Black,Small,21.03758962177072,0,1,24,3,1,0
Dog,Labrador,145,Brown,Small,12.720304521534633,1,0,66,392,0,1
Dog,Persian,144,Black,Small,26.385766636489763,1,1,43,142,1,0
Cat,Parakeet,131,Black,Medium,13.049308504181516,1,0,34,281,0,1
Rabbit,Poodle,21,Gray,Small,12.68050789610166,1,0,23,334,1,1
Cat,Poodle,64,Brown,Small,2.0500105831341635,1,0,61,345,0,0
Bird,Siamese,90,Black,Medium,16.983098749647283,0,0,37,219,0,0
Dog,Parakeet,36,Orange,Medium,21.551744316845248,1,1,13,326,0,0
Dog,Siamese,62,White,Large,4.318706741988595,1,0,71,159,1,0
Dog,Labrador,170,Black,Small,9.857550216548256,1,0,7,75,0,1
Bird,Golden Retriever,76,Brown,Small,23.656451659702714,1,1,42,98,0,0
Bird,Golden Retriever,170,Black,Small,11.611663626993687,0,0,38,179,0,0
Cat,Golden Retriever,13,White,Small,8.006471399161157,1,1,52,126,0,0
Cat,Parakeet,11,Brown,Large,20.493819243388256,1,0,44,31,0,1
Cat,Golden Retriever,54,Gray,Medium,6.706004552478013,0,0,64,264,0,0
Rabbit,Labrador,16,Brown,Medium,26.97393466791213,1,0,13,333,0,1
Dog,Siamese,8,Gray,Small,4.062353484758088,1,0,88,12,0,1
Dog,Parakeet,104,Brown,Small,21.48994426620198,1,0,28,439,1,0
Cat,Siamese,59,White,Small,15.48691233730488,1,0,82,379,0,0
Dog,Parakeet,57,White,Large,26.227957309512814,1,0,1,427,0,0
Cat,Siamese,40,Brown,Large,4.659657639760861,0,0,43,480,1,0
Rabbit,Poodle,130,Black,Medium,20.658952636386548,1,0,42,351,0,1
Rabbit,Siamese,94,White,Small,17.589584536260062,1,1,50,338,0,0
Bird,Golden Retriever,138,Gray,Small,14.922614124961346,1,0,60,413,1,0
Rabbit,Poodle,44,Gray,Small,15.250810639547383,1,0,1,399,0,0
Cat,Siamese,139,Orange,Small,21.937331892157392,1,0,51,395,0,0
Rabbit,Parakeet,80,Gray,Large,28.19450799310984,0,0,16,201,1,0
Bird,Parakeet,81,Orange,Medium,3.6462981144523945,0,1,39,449,1,0
Dog,Parakeet,2,Brown,Medium,1.5655767807050869,1,0,15,17,0,1
Cat,Persian,178,Brown,Large,24.365438981954902,1,1,33,396,0,0
Dog,Labrador,140,Brown,Small,4.1369122389720205,1,0,87,92,0,1
Bird,Parakeet,115,Black,Medium,29.61420708633229,1,0,53,279,0,1
Bird,Poodle,90,Black,Medium,18.96109921980628,1,0,17,357,0,1
Bird,Parakeet,23,Orange,Large,19.87512546237008,1,1,89,395,0,0
Dog,Persian,146,Gray,Small,6.767859385202504,1,1,6,315,1,0
Dog,Golden Retriever,62,Gray,Medium,7.969056998603559,1,0,31,59,1,1
Dog,Poodle,113,Brown,Small,20.12115878987825,1,1,69,476,0,0
Dog,Persian,128,White,Medium,27.382078300091717,1,0,40,213,0,1
Bird,Golden Retriever,62,Black,Large,29.48932608100943,0,1,30,99,0,0
Bird,Poodle,38,Black,Small,6.742897452301716,1,0,69,0,0,0
Cat,Siamese,166,Brown,Large,4.889469058583915,1,0,76,42,0,0
Cat,Labrador,61,Black,Medium,2.635639375062924,0,0,7,310,1,1
Dog,Labrador,129,Brown,Large,26.18061352667851,0,1,13,167,0,0
Rabbit,Persian,173,Orange,Large,9.546730558837591,0,1,4,191,1,0
Rabbit,Golden Retriever,156,Gray,Large,1.052548982208298,1,1,50,33,0,0
Bird,Labrador,149,White,Medium,7.490724495636436,0,1,3,33,0,0
Bird,Golden Retriever,122,Gray,Small,10.872791322883137,0,0,12,175,0,0
Bird,Golden Retriever,110,Gray,Large,29.738598915403877,1,1,65,416,0,0
Cat,Persian,13,Orange,Small,16.18270622185537,1,1,27,195,1,0
Cat,Persian,155,Black,Medium,6.936704480257938,0,0,50,485,1,0
Bird,Persian,100,White,Small,10.70973199669008,1,0,77,157,0,0
Bird,Labrador,135,Black,Large,10.578922939149477,1,0,17,244,0,1
Bird,Persian,22,Gray,Large,1.572046647432089,1,1,72,499,0,0
Rabbit,Labrador,74,Brown,Large,4.920308570971471,1,1,32,365,1,0
Cat,Persian,132,Gray,Large,21.160697331393123,0,1,84,339,1,0
Rabbit,Parakeet,23,Black,Large,4.4872786105513045,1,1,51,345,0,0
Rabbit,Golden Retriever,119,Gray,Large,7.691294021577445,1,1,17,334,0,0
Bird,Persian,70,Brown,Medium,11.171381653724955,0,0,34,70,0,0
Bird,Poodle,84,Orange,Medium,22.97431339056652,1,0,35,326,0,1
Dog,Golden Retriever,101,Black,Medium,17.889627981170253,1,0,24,113,0,1
Dog,Golden Retriever,84,Gray,Small,20.98099956466848,1,0,54,284,0,0
Rabbit,Persian,161,Black,Small,17.443357437184993,1,0,18,406,1,0
Cat,Siamese,28,Orange,Medium,20.824180331434203,1,1,50,417,0,0
Bird,Persian,136,Gray,Small,1.082422456255201,1,0,46,467,0,0
Bird,Golden Retriever,1,Gray,Small,27.99604618677145,1,0,48,142,1,1
Rabbit,Poodle,165,Black,Large,4.216686695369389,1,0,33,96,0,0
Dog,Golden Retriever,63,Black,Large,12.78122378333024,1,0,87,308,0,0
Cat,Poodle,22,Brown,Small,23.36011273710079,1,0,89,400,0,1
Dog,Labrador,70,Orange,Small,13.621690822273294,1,0,27,319,0,1
Dog,Parakeet,125,Brown,Medium,28.45843399835796,1,0,1,211,0,1
Dog,Golden Retriever,149,Gray,Small,14.560079506464236,1,0,85,316,0,0
Dog,Persian,96,Black,Large,26.37324276247747,1,0,59,184,1,0
Bird,Labrador,163,Gray,Small,24.514015287505856,1,0,10,204,0,1
Bird,Parakeet,79,Gray,Medium,29.44860278116181,0,0,25,363,1,0
Dog,Persian,5,White,Large,27.86988564177829,1,0,84,215,0,1
Cat,Siamese,60,White,Large,27.04559120667348,0,0,57,245,1,0
Rabbit,Persian,120,Gray,Large,22.21652587506458,0,0,66,238,0,0
Cat,Poodle,46,Black,Large,11.642946270778404,0,1,15,292,0,0
Cat,Poodle,178,Gray,Small,4.077637138382171,1,0,28,390,0,0
Cat,Siamese,176,White,Medium,20.97070651566731,1,0,13,7,0,1
Dog,Labrador,134,Black,Small,29.380968358800985,1,0,14,470,0,1
Bird,Parakeet,56,Gray,Small,22.0715286826242,1,0,66,77,1,0
Cat,Persian,110,Orange,Large,27.93315170904273,1,0,34,323,0,0
Dog,Poodle,157,Orange,Medium,24.324836675709985,1,0,25,276,0,1
Cat,Labrador,104,Gray,Large,5.730325578383685,1,0,54,444,0,1
Cat,Siamese,77,Black,Small,8.22690934714733,1,0,79,493,1,0
Dog,Golden Retriever,146,Gray,Small,10.91410245110816,1,0,12,201,0,0
Bird,Poodle,2,Gray,Large,5.87955288580212,1,0,9,213,1,1
Bird,Siamese,8,White,Small,17.867888647517194,1,0,31,93,1,1
Rabbit,Persian,75,Orange,Small,29.288065199913586,1,1,78,477,0,0
Dog,Parakeet,125,White,Large,23.0823061696486,1,0,53,463,0,0
Rabbit,Poodle,38,White,Small,13.278215722956396,0,0,43,74,1,0
Rabbit,Poodle,176,Gray,Medium,1.1306299484283713,1,0,38,469,0,1
Rabbit,Persian,27,White,Large,10.085004323007183,1,1,42,156,0,0
Bird,Golden Retriever,20,Orange,Medium,16.276019343074243,0,0,72,152,1,1
Dog,Labrador,140,White,Small,10.403275341707149,1,0,48,441,1,1
Rabbit,Parakeet,43,Orange,Small,4.220012767691927,0,0,67,141,1,0
Dog,Poodle,31,White,Large,13.840183748994942,1,0,66,77,0,0
Dog,Parakeet,91,Orange,Small,8.34433169200577,1,0,16,321,0,0
Bird,Poodle,61,White,Large,27.36773891738354,1,0,83,181,0,0
Rabbit,Parakeet,109,White,Large,3.9508813265294567,1,0,16,460,0,0
Rabbit,Siamese,91,Black,Large,2.425426233016601,0,0,31,194,0,0
Dog,Poodle,163,Orange,Large,1.1541109054909993,1,0,58,157,0,0
Cat,Parakeet,95,Orange,Large,10.514020850084076,0,0,28,145,0,0
Bird,Labrador,143,Orange,Medium,20.15121830782577,1,0,4,53,1,1
Bird,Siamese,144,Brown,Large,22.18199883357199,1,0,10,355,1,0
Bird,Siamese,13,White,Medium,14.14458881806997,1,1,51,276,1,1
Bird,Labrador,113,Orange,Small,20.845530863202733,1,0,18,308,0,1
Rabbit,Parakeet,35,Brown,Large,11.43750705024554,1,1,47,82,0,0
Rabbit,Persian,149,Black,Small,20.36638037961189,1,0,32,399,1,0
Cat,Labrador,158,Orange,Large,2.177283573768829,1,0,30,155,0,1
Bird,Parakeet,48,Orange,Medium,12.33183655244312,0,0,36,3,0,0
Bird,Labrador,35,Brown,Medium,23.934640651362194,1,0,9,498,0,1
Dog,Labrador,86,White,Medium,24.28717488331104,0,0,36,310,0,1
Rabbit,Poodle,166,Black,Small,21.768314587395142,0,0,29,270,0,0
Bird,Parakeet,159,Orange,Large,6.922919996526068,0,0,16,63,1,0
Cat,Persian,152,White,Small,8.168948448988363,1,0,21,448,1,0
Cat,Poodle,114,Black,Medium,29.88657309067085,1,0,64,111,0,1
Rabbit,Labrador,177,Gray,Small,3.997962208856837,1,0,66,238,0,1
Cat,Golden Retriever,100,Gray,Medium,6.239218268169872,1,0,59,143,1,1
Cat,Labrador,160,Black,Medium,4.770761413853846,0,1,28,373,0,0
Rabbit,Labrador,99,Brown,Medium,10.501993946824852,1,1,55,19,0,1
Bird,Parakeet,3,Black,Large,7.095099221783777,1,0,31,63,1,1
Bird,Parakeet,85,Black,Large,15.432950826885392,0,0,33,288,1,0
Cat,Poodle,125,Brown,Medium,14.804600499523476,1,1,87,80,1,0
Cat,Persian,138,Brown,Small,27.143662964087792,1,1,60,196,0,0
Bird,Poodle,83,White,Small,2.007458475898663,1,0,41,381,0,0
Rabbit,Siamese,25,White,Large,10.276507723365135,1,1,81,68,1,0
Cat,Labrador,68,Brown,Medium,18.303078867915616,1,0,46,185,0,1
Dog,Golden Retriever,61,Gray,Small,18.539251093474952,1,0,49,166,1,0
Rabbit,Labrador,29,Gray,Medium,14.923660641412066,0,0,65,204,0,1
Cat,Labrador,127,Black,Small,24.654300683624378,1,0,42,491,1,1
Cat,Poodle,19,Orange,Large,2.818942971019305,0,1,23,163,0,0
Dog,Golden Retriever,171,Black,Medium,24.64914520182394,1,0,27,93,0,1
Dog,Golden Retriever,74,Black,Medium,15.347872972635404,1,0,89,248,0,1
Bird,Golden Retriever,61,Orange,Small,4.879060157233063,1,0,32,67,0,0
Rabbit,Poodle,171,Brown,Small,26.685355492673853,1,0,83,342,0,0
Rabbit,Labrador,153,Gray,Small,19.82763460668794,1,0,88,20,0,1
Bird,Poodle,20,Black,Medium,5.742824917900039,1,1,3,318,1,1
Rabbit,Parakeet,48,Orange,Large,1.975841978571772,1,0,60,84,0,0
Rabbit,Parakeet,87,White,Large,5.092179801646829,1,0,76,389,0,0
Rabbit,Poodle,152,Black,Small,18.65514084523141,1,1,79,23,0,0
Rabbit,Golden Retriever,139,Gray,Large,6.199590822541405,0,0,17,110,1,0
Rabbit,Labrador,110,Brown,Small,7.547129171375815,1,1,32,436,0,0
Dog,Poodle,28,Black,Large,1.7290520469331112,1,0,7,350,0,0
Rabbit,Poodle,59,Black,Medium,21.964989494919504,0,0,83,82,1,0
Dog,Poodle,133,Orange,Small,24.500567593023675,1,0,71,357,0,0
Rabbit,Siamese,51,White,Large,24.10859712639157,1,1,69,459,0,0
Bird,Parakeet,149,White,Medium,4.699476389564243,1,0,58,77,0,1
Cat,Golden Retriever,12,Brown,Large,27.19573269427402,1,0,40,433,1,1
Dog,Persian,50,Gray,Medium,20.49608605474832,1,0,85,379,0,1
Rabbit,Golden Retriever,132,Brown,Medium,27.02833004892907,1,0,48,139,1,1
Bird,Persian,113,Black,Large,13.967654631389244,1,0,51,439,1,0
Cat,Siamese,170,Black,Large,13.671690971427235,0,1,57,375,0,0
Dog,Poodle,166,White,Medium,23.751559041861963,0,1,71,270,1,0
Cat,Siamese,153,Gray,Medium,3.705637808825562,1,0,37,338,0,1
Bird,Siamese,14,Orange,Medium,16.10534706241169,1,0,87,475,0,1
Dog,Labrador,32,Gray,Small,25.255142833305545,0,0,75,423,0,0
Cat,Parakeet,139,Black,Medium,25.07558432901757,1,0,74,168,1,1
Rabbit,Persian,146,Orange,Small,28.7278528339287,0,1,85,196,0,0
Dog,Poodle,155,Gray,Medium,21.249905212385848,1,1,55,452,0,0
Cat,Persian,55,Gray,Small,7.025348253752123,0,1,41,261,0,0
Bird,Golden Retriever,120,Orange,Medium,1.5881291319428437,0,0,20,214,0,0
Bird,Persian,75,Black,Medium,14.903058160185957,0,0,33,66,0,0
Dog,Golden Retriever,21,Gray,Medium,15.89741210305411,1,0,40,228,0,1
Cat,Parakeet,172,Orange,Large,7.967614950469012,1,0,34,160,0,0
Dog,Golden Retriever,133,Black,Large,4.6162259665844925,0,0,62,426,0,0
Dog,Persian,87,Orange,Medium,18.00003681952476,1,1,19,121,0,0
Cat,Persian,169,Orange,Small,23.163414546700096,0,1,43,148,0,0
Cat,Golden Retriever,59,Gray,Small,29.80146900411465,1,1,69,339,1,0
Rabbit,Siamese,89,Black,Medium,22.990775899105035,1,1,63,192,1,0
Cat,Parakeet,150,Gray,Large,24.015340013411848,1,0,10,230,0,0
Bird,Labrador,83,Brown,Small,18.877365468635126,1,0,13,110,0,1
Dog,Poodle,65,Brown,Large,29.59175711013052,0,0,5,144,1,0
Dog,Persian,64,Black,Small,19.558735168322546,1,0,58,220,1,0
Bird,Poodle,71,Orange,Medium,25.947345305591423,1,0,59,391,0,1
Cat,Labrador,4,Gray,Large,28.42775474098772,1,0,76,63,0,1
Bird,Poodle,143,Gray,Small,27.965896514516267,0,0,59,125,0,0
Bird,Labrador,104,Black,Medium,12.061044969717338,1,0,77,217,0,1
Rabbit,Golden Retriever,150,Black,Medium,3.281199691113501,1,0,86,283,0,1
Bird,Siamese,175,Brown,Medium,5.984337373638158,1,0,15,353,1,1
Dog,Persian,93,White,Large,2.7174758565016166,0,0,77,473,0,0
Bird,Labrador,174,Black,Large,4.0565111100450615,1,0,1,396,0,1
Dog,Poodle,142,White,Medium,6.354886130917231,1,0,38,235,1,1
Dog,Persian,178,Black,Large,10.891735181034653,1,1,53,484,1,0
Dog,Siamese,148,Orange,Small,16.7626497506772,0,0,52,12,1,0
Cat,Golden Retriever,178,Orange,Medium,21.63877972129749,1,0,1,421,1,1
Rabbit,Persian,112,Brown,Medium,7.116892747088846,1,0,11,152,0,1
Dog,Labrador,161,Brown,Large,20.50314972290604,1,1,58,238,1,0
Dog,Siamese,119,White,Medium,21.42351316057017,0,0,40,189,1,0
Cat,Poodle,59,Black,Small,17.200047769119493,0,1,86,150,0,0
Dog,Siamese,43,Gray,Large,27.204918224162608,1,1,60,85,0,0
Bird,Siamese,12,Brown,Large,4.218849603732509,1,1,44,20,0,0
Bird,Parakeet,40,Gray,Medium,6.136522270470165,1,0,6,181,1,1
Rabbit,Siamese,118,Gray,Medium,13.43127990729506,0,0,28,318,0,0
Dog,Siamese,20,Black,Medium,4.674669321792927,1,0,31,157,0,1
Cat,Persian,166,White,Large,17.422588167998537,1,0,8,458,0,0
Bird,Poodle,131,Black,Medium,12.553613531673308,1,0,5,451,0,1
Cat,Persian,156,Brown,Small,9.253278041541634,1,1,54,480,0,0
Cat,Persian,90,Gray,Medium,5.9297045775114805,1,1,17,366,0,0
Bird,Labrador,94,Black,Medium,10.7248089120981,1,0,38,75,1,1
Cat,Persian,13,Black,Large,18.63082117413792,1,0,9,328,0,1
Bird,Parakeet,66,Black,Medium,17.697771115792936,0,1,74,415,0,0
Cat,Parakeet,37,Brown,Large,5.745096006096781,0,0,84,202,0,0
Bird,Labrador,177,White,Medium,4.622674511478369,1,0,78,228,0,1
Dog,Golden Retriever,66,Black,Small,1.7736261156573034,1,0,14,151,0,0
Rabbit,Poodle,36,Brown,Small,1.3603422200240356,0,0,26,262,0,0
Bird,Poodle,26,Gray,Large,26.51450263587087,0,0,62,71,0,0
Bird,Persian,75,Orange,Large,2.307576824156308,1,0,25,224,0,0
Rabbit,Persian,108,Brown,Medium,22.205412186324143,1,0,80,472,0,1
Bird,Golden Retriever,168,Orange,Medium,26.287567791103758,1,0,36,384,0,1
Bird,Persian,43,Black,Small,3.84367760831127,1,0,80,130,0,0
Cat,Poodle,150,Black,Medium,13.652741291157511,1,0,33,359,0,1
Rabbit,Siamese,148,Brown,Small,28.906786512054023,1,0,3,27,0,0
Dog,Parakeet,8,Orange,Large,25.190021155183967,0,0,87,298,1,0
Bird,Siamese,29,Black,Medium,15.201416923877796,1,1,11,96,1,0
Rabbit,Siamese,40,Gray,Large,23.114562270955037,1,0,58,45,0,0
Cat,Poodle,158,White,Medium,25.167951108518253,0,0,64,0,0,0
Dog,Siamese,128,White,Small,11.092781932472858,1,1,18,165,0,0
Rabbit,Golden Retriever,84,Black,Large,26.872434589228867,1,1,47,244,0,0
Dog,Labrador,116,Orange,Large,14.643726270637549,1,1,44,218,1,0
Dog,Persian,144,Black,Medium,16.30641354320607,1,0,59,101,1,1
Dog,Labrador,174,Orange,Large,29.9915214968331,1,0,50,290,1,1
Bird,Parakeet,62,Gray,Small,25.45578601841268,1,1,69,457,1,0
Bird,Persian,7,Orange,Large,11.49133016741642,1,1,88,203,1,0
Cat,Siamese,45,Black,Large,1.3000222977082985,0,1,29,201,0,0
Cat,Parakeet,176,Gray,Medium,19.159048140022943,1,0,67,53,0,1
Rabbit,Persian,155,Brown,Large,21.413489357715125,1,0,2,481,1,0
Cat,Golden Retriever,88,White,Medium,19.87327801415801,0,0,25,279,0,0
Dog,Golden Retriever,73,Black,Medium,29.06800818373318,0,0,19,411,0,0
Dog,Golden Retriever,163,Black,Large,26.026159792632185,1,0,40,277,0,0
Bird,Golden Retriever,179,Black,Small,14.016119102238807,1,0,2,492,1,0
Dog,Siamese,37,Gray,Medium,2.822867136699048,0,0,83,15,0,0
Rabbit,Labrador,119,Brown,Large,14.80570431555791,0,0,65,12,0,0
Dog,Persian,57,Orange,Medium,20.98807657889867,1,0,62,355,1,1
Dog,Siamese,8,Brown,Small,18.623584438583134,0,1,54,355,1,0
Rabbit,Golden Retriever,95,Gray,Small,16.60597496361566,1,1,45,317,1,0
Cat,Labrador,117,Black,Medium,14.595749782442,1,0,49,426,0,1
Cat,Parakeet,110,White,Small,9.519094317794202,1,0,69,86,0,0
Rabbit,Parakeet,20,Black,Large,9.043056090014248,1,1,38,77,1,0
Bird,Parakeet,124,Orange,Large,15.506712888848254,0,0,4,415,0,0
Dog,Golden Retriever,53,White,Medium,5.657491246459822,1,0,17,66,0,1
Rabbit,Parakeet,119,Black,Small,10.879877283669243,0,0,53,346,0,0
Dog,Poodle,12,White,Large,10.395398966592888,1,0,85,210,0,1
Bird,Persian,177,Brown,Large,18.026851245941828,1,0,53,213,0,0
Dog,Persian,17,Gray,Large,2.9337867105277127,0,0,31,184,0,0
Rabbit,Golden Retriever,64,Black,Medium,25.06039172768776,1,0,22,448,0,1
Dog,Poodle,42,Orange,Medium,17.308973031147662,1,0,11,452,1,1
Cat,Siamese,94,Brown,Large,20.453973742502125,1,0,34,432,0,0
Bird,Siamese,157,Black,Large,21.38972320902355,1,0,15,32,0,0
Bird,Parakeet,147,Brown,Small,9.453039968433558,1,0,10,114,0,0
Bird,Labrador,11,Orange,Small,14.64077545416113,1,0,53,274,0,1
Rabbit,Siamese,98,Black,Small,28.731132720220348,1,0,48,419,1,0
Bird,Labrador,178,Orange,Medium,23.234451901907637,1,0,31,498,0,1
Cat,Persian,71,White,Large,29.117149381472373,1,0,37,197,1,0
Rabbit,Labrador,108,Orange,Medium,22.64137600924236,0,0,28,379,0,1
Cat,Persian,58,White,Large,6.092404051547005,1,0,31,142,0,0
Dog,Poodle,34,Black,Small,2.871540631495611,1,0,70,227,0,0
Dog,Poodle,20,White,Small,17.752181664870246,1,0,14,119,0,1
Dog,Golden Retriever,50,Black,Small,11.376585111375675,1,0,87,352,0,0
Dog,Golden Retriever,102,Black,Small,8.988279394006938,1,0,16,23,0,0
Cat,Parakeet,138,Gray,Large,24.40911889633711,1,0,25,26,0,0
Rabbit,Siamese,160,Black,Small,11.642804745376472,1,0,39,432,1,0
Rabbit,Parakeet,52,White,Large,10.193028122294814,0,0,66,74,1,0
Bird,Persian,15,Gray,Large,25.649640201901303,0,0,38,240,0,0
Cat,Parakeet,84,Gray,Medium,25.542332758107342,1,1,41,22,0,0
Dog,Labrador,131,Black,Small,11.334632494896642,1,0,40,160,0,1
Cat,Persian,37,Orange,Small,25.14246232859302,1,0,64,40,1,0
Bird,Golden Retriever,126,Orange,Medium,25.672576219647155,0,0,89,237,0,0
Bird,Poodle,40,Gray,Large,13.29398551586032,0,0,16,238,0,0
Cat,Golden Retriever,72,Black,Small,2.927720776065976,0,1,82,55,0,0
Cat,Siamese,40,Orange,Large,1.045954689523863,1,0,77,412,0,0
Cat,Persian,56,Black,Medium,16.175481423780855,1,0,59,414,0,1
Rabbit,Persian,151,Black,Large,10.978189307740315,0,0,11,448,0,0
Dog,Labrador,104,Gray,Small,29.91682493059261,1,0,1,97,1,1
Cat,Siamese,139,Gray,Large,23.39991898919124,1,0,13,145,1,0
Cat,Poodle,110,Brown,Large,23.076988234161963,0,0,30,465,0,0
Cat,Persian,136,Orange,Small,28.70204028033297,1,1,69,261,0,0
Bird,Persian,93,Orange,Small,26.744007538906303,1,0,18,435,0,0
Bird,Labrador,94,Orange,Large,10.227436904235272,0,0,78,39,1,0
Rabbit,Parakeet,56,White,Large,5.813629426512414,0,0,13,192,1,0
Dog,Poodle,60,Black,Medium,22.630875686898985,1,0,32,238,0,1
Rabbit,Golden Retriever,138,Gray,Small,11.969942916803316,1,0,71,41,0,0
Dog,Siamese,39,Orange,Large,14.722006897297735,1,0,72,221,0,0
Bird,Persian,28,Brown,Small,19.28153420696998,1,0,50,195,0,0
Bird,Persian,49,Orange,Medium,27.32830763112198,0,0,71,287,0,0
Bird,Golden Retriever,164,Black,Large,13.153544856458012,1,1,80,9,1,0
Rabbit,Poodle,125,Black,Large,23.71618981636148,1,0,31,234,0,0
Cat,Parakeet,13,Gray,Large,8.781853946965066,1,0,51,324,0,1
Cat,Persian,36,White,Small,21.241181936784795,1,0,27,264,1,0
Bird,Poodle,101,Gray,Medium,1.0458032112594442,1,0,60,68,0,1
Cat,Golden Retriever,26,Orange,Small,26.27370919122841,1,0,33,444,1,0
Cat,Labrador,86,Brown,Large,1.8810078186794128,1,0,53,138,0,1
Rabbit,Parakeet,4,Gray,Medium,21.66985888811494,1,0,72,354,1,1
Dog,Siamese,82,White,Large,2.3414874885772328,0,0,33,218,0,0
Bird,Persian,166,Gray,Large,8.721125282426101,1,1,41,195,0,0
Bird,Poodle,127,Black,Small,15.41886970314004,1,0,19,73,0,0
Rabbit,Labrador,88,Orange,Large,13.178221875098908,1,0,85,102,0,1
Rabbit,Siamese,127,Orange,Medium,6.563247323429307,1,0,41,224,0,1
Cat,Poodle,120,Orange,Large,10.680632439567884,0,0,85,122,1,0
Bird,Poodle,22,Orange,Large,22.103484731768045,0,0,89,101,1,0
Dog,Siamese,130,Orange,Small,20.4084556848098,0,0,42,263,0,0
Rabbit,Labrador,31,Orange,Medium,3.082622929153555,1,0,23,432,0,1
Dog,Golden Retriever,119,Brown,Small,22.672158941613706,1,0,75,407,1,0
Dog,Labrador,11,White,Large,2.538330554713822,0,0,33,486,1,1
Bird,Parakeet,46,Orange,Small,16.74486528389375,0,0,20,160,0,0
Bird,Persian,96,White,Small,8.541819693223529,1,0,25,232,1,0
Rabbit,Siamese,10,Orange,Small,18.04301369923475,0,1,52,490,0,0
Bird,Golden Retriever,168,Gray,Small,8.578523482286155,1,1,12,274,0,0
Bird,Siamese,128,Orange,Large,29.563781119149105,1,1,32,257,0,0
Bird,Siamese,152,Black,Large,9.982117328098424,0,0,33,310,1,0
Dog,Labrador,99,Brown,Medium,8.016858434560383,0,0,74,138,0,1
Rabbit,Persian,172,Gray,Small,9.075493436545036,0,0,68,226,0,0
Cat,Parakeet,112,Gray,Small,26.997712860519567,1,0,15,272,0,0
Dog,Poodle,60,Black,Medium,19.450346031411,0,0,51,425,0,0
Bird,Poodle,87,Orange,Small,22.18983882520252,1,0,6,316,0,0
Dog,Siamese,145,Brown,Medium,27.622304792736163,1,0,69,386,0,1
Bird,Persian,65,Gray,Large,27.444302060505212,0,0,69,85,0,0
Bird,Golden Retriever,57,Brown,Medium,22.429429550783095,0,0,82,290,0,0
Dog,Labrador,106,Gray,Small,6.736908436398364,1,0,35,468,1,1
Rabbit,Persian,9,Orange,Medium,25.45782629957516,1,0,86,216,0,1
Bird,Persian,22,Gray,Large,6.909504991540848,1,1,34,358,1,0
Rabbit,Labrador,141,Gray,Small,22.544065608854527,0,0,63,65,0,0
Cat,Siamese,89,White,Large,20.882488929801355,0,0,68,256,0,0
Bird,Persian,176,Orange,Large,23.007776654072952,0,0,18,134,0,0
Rabbit,Poodle,18,Black,Medium,16.44788474070066,1,0,26,403,0,1
Rabbit,Labrador,115,Black,Large,19.52305928522737,1,0,86,426,0,1
Cat,Golden Retriever,168,Orange,Small,28.646282332593405,1,0,61,374,1,0
Rabbit,Parakeet,145,Black,Large,3.931569231052232,1,0,78,389,1,0
Rabbit,Siamese,143,Orange,Large,9.95657096866698,0,0,74,54,0,0
Cat,Labrador,106,Black,Medium,18.72935337985309,1,0,88,355,0,1
Bird,Parakeet,15,White,Large,28.95756977381319,1,0,85,242,1,1
Rabbit,Parakeet,63,Black,Medium,3.7716589822154334,1,0,48,251,0,1
Rabbit,Golden Retriever,167,Gray,Medium,1.6539274243725064,1,0,72,20,0,1
Rabbit,Persian,13,Orange,Small,2.6167383556395123,1,0,31,306,1,1
Dog,Golden Retriever,81,Brown,Small,2.519764907374765,1,0,34,429,1,0
Cat,Persian,32,Brown,Small,27.326659875544728,1,1,87,162,0,0
Dog,Persian,137,Orange,Small,21.91647933008092,0,0,89,355,0,0
